Date,Consumption,consumption_lag_1,consumption_lag_7,consumption_lag_14,consumption_lag_30,consumption_lag_365,rolling_mean_7,rolling_median_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_slope_7,rolling_mean_30,rolling_median_30,rolling_std_30,rolling_min_30,rolling_max_30,rolling_slope_30,ema_7,ema_30,day_over_day_change,growth_7d,day_of_week,month,is_weekend,season,day_of_year_sin,day_of_year_cos,day_of_week_sin,day_of_week_cos,fourier_weekly_sin_1,fourier_weekly_cos_1,fourier_weekly_sin_2,fourier_weekly_cos_2,fourier_yearly_sin_1,fourier_yearly_cos_1,fourier_yearly_sin_2,fourier_yearly_cos_2,is_canada_ontario_holiday,same_weekday_previous_week,same_period_previous_year
2009-11-28,97592.36224,97707.32635,97860.04733,97823.88145,99002.96114,,97841.53906714286,97856.26947,61.12496962033786,97707.32635,97885.05492,-13.40528821428417,98137.25883766667,97950.71926,413.81478673092425,97707.32635,99002.96114,-40.14705675862203,97830.69053512732,98528.55578551897,-175.8725199999899,-0.0011460269186059564,5,11,1,autumn,-0.555584760014732,0.8314599054911623,-0.9749279121818236,-0.2225209339563146,0.9749279121818106,-0.22252093395637135,-0.43388373911766337,-0.9009688679023684,-0.5478010732852723,0.8366086206270551,-0.9165902005984239,0.3998279682150075,0,97860.04733,
2009-11-29,97593.31893,97592.36224,97856.18416,97824.98739,98934.80723,,97803.29834000001,97856.18416,111.0012269981394,97592.36224,97885.05492,-37.45876785714222,98090.23887433331,97934.19778,391.6007454435081,97592.36224,98934.80723,-37.69215797330695,97771.10846134549,98468.1562019371,-114.9641100000008,-0.002735386884673388,6,11,1,autumn,-0.5411998394714944,0.8408940086336855,-0.7818314824680299,0.6234898018587334,0.4338837391183569,-0.9009688679020345,-0.7818314824691355,0.6234898018573471,-0.5333287366182038,0.8459080675210697,-0.9022941618923167,0.43112091739446123,0,97856.18416,
2009-11-30,97590.9824,97593.31893,97856.26947,97824.43092,98883.30072,,97765.74616428571,97842.69237,132.50843729818394,97592.36224,97885.05492,-52.40144464285167,98045.52259766666,97914.39603,367.6969579104144,97592.36224,98883.30072,-35.07348374861225,97726.66107850912,98411.71508761859,0.956689999991795,-0.0026862403460389574,0,11,0,autumn,-0.5266547626116581,0.8500792674912487,0.0,1.0,-0.4338837391175467,-0.9009688679024246,0.7818314824680139,0.6234898018587534,-0.5186985729161587,0.854957186328497,-0.8869301449060116,0.4619035809094808,0,97856.26947,
2009-12-01,97394.35246,97590.9824,97842.69237,97801.7278,98877.24612,,97727.84801142858,97707.32635,140.02674163124067,97590.9824,97885.05492,-58.194232857140264,98002.44532033334,97892.69412,340.8860456375554,97590.9824,98878.66031,-32.2282209988897,97692.74140888183,98358.76459164321,-2.3365300000004936,-0.00271098695501912,1,12,0,winter,-0.5119538337342339,0.8590129638863552,0.7818314824680298,0.6234898018587336,-0.9749279121816105,-0.22252093395724815,0.43388373911928396,-0.900968867901588,-0.503914911657798,0.863753299159496,-0.8705163348801779,0.49213952361782726,0,97842.69237,
2009-12-02,97279.89053,97394.35246,97885.05492,97900.33332,98878.66031,,97663.79945285713,97593.31893,176.5216990308806,97394.35246,97885.05492,-77.51956214285748,97953.01553166666,97884.126895,316.287568555747,97394.35246,98878.66031,-30.11829177975678,97618.14417166138,98296.54445411784,-196.6299399999989,-0.004582252380224537,2,12,0,winter,-0.49710140325924973,0.8676924540859421,0.9749279121818236,-0.22252093395631434,-0.7818314824680821,0.623489801858668,-0.9749279121817863,-0.22252093395647785,-0.48898212774589783,0.8722938029959255,-0.8530721596170173,0.521792957490189,0,97885.05492,
2009-12-03,97258.56697,97279.89053,97883.19887,97939.93682,98665.62535,,97577.34739714286,97592.36224,197.09297092172002,97279.89053,97883.19887,-87.04473714285494,97899.72320566668,97871.6231,288.4066696920514,97279.89053,98665.62535,-28.077276634039865,97533.58076124603,98230.95387836831,-114.46192999999039,-0.006182398227130615,3,12,0,winter,-0.4821018664403299,0.8761151695837427,0.43388373911755823,-0.900968867902419,7.901053499161961e-13,1.0,1.5802106998323921e-12,1.0,-0.4739046402129851,0.8805761704614775,-0.8346182664853495,0.5508287839692023,0,97883.19887,
2009-12-04,97090.82196,97258.56697,97707.32635,97819.43005,98546.5601,,97488.11426857141,97590.9824,175.7895587335173,97258.56697,97707.32635,-77.50671535713735,97852.82125966667,97858.1584,273.5876115266912,97258.56697,98546.5601,-26.93168472302838,97464.82731343452,98168.21923911874,-21.323560000004363,-0.006381400559145755,4,12,0,winter,-0.4669596620640253,0.8842786178603729,-0.433883739117558,-0.9009688679024191,0.7818314824667991,0.6234898018602768,0.9749279121827021,-0.2225209339524655,-0.45868691091345154,0.8885979505697025,-0.8151764979816815,0.5792126355133508,0,97707.32635,
2009-12-05,97085.62986,97090.82196,97592.36224,97860.04733,98442.7466,,97400.04221285714,97394.35246,200.37558341765208,97090.82196,97593.31893,-88.75773678570737,97804.296655,97856.226815,275.3922275347275,97090.82196,98442.7466,-27.063403441603874,97371.32597507589,98098.70973724013,-167.74500999999873,-0.006309704840265561,5,12,1,winter,-0.45167927113624246,0.892180383120943,-0.9749279121818236,-0.2225209339563146,0.9749279121820684,-0.22252093395524197,-0.433883739115576,-0.9009688679033737,-0.44333344320313806,0.896356769449336,-0.794769865876831,0.6069109162752999,0,97592.36224,
2009-12-06,97073.0651,97085.62986,97593.31893,97856.18416,98076.81342,,97327.65187285714,97279.89053,210.58958983901644,97085.62986,97593.31893,-94.97048500000284,97759.05943033332,97849.438265,278.3483878603219,97085.62986,98076.81342,-27.29686034037964,97299.90194630691,98033.34974516013,-5.1921000000002095,-0.0051923364530703795,6,12,1,winter,-0.4362652155561949,0.8998181270099568,-0.7818314824680299,0.6234898018587334,0.4338837391177618,-0.900968867902321,-0.7818314824683117,0.62348980185838,-0.4278487806067139,0.9038503310467657,-0.7734225239786667,0.6338908418666961,0,97593.31893,
2009-12-07,97073.83985,97073.0651,97590.9824,97856.26947,98030.60435,,97253.32989714286,97258.56697,192.2051851692234,97073.0651,97590.9824,-84.29520249999553,97725.601153,97833.83988,298.4381099904769,97073.0651,98036.19105,-29.531223388211465,97243.19273473018,97971.39589708528,-12.56475999999384,-0.005330834484409177,0,12,0,winter,-0.4207220567782361,0.9071895893033003,0.0,1.0,-0.43388373911650296,-0.9009688679029273,0.7818314824665694,0.6234898018605648,-0.41223750547319693,0.9110764178054638,-0.7511597395431611,0.6601204781624719,0,97590.9824,
2009-12-08,98130.92858,97073.83985,97394.35246,97842.69237,98030.22536,,97179.45239,97090.82196,130.166086943857,97073.0651,97394.35246,-55.29020714285169,97693.70900300001,97824.70915499999,315.36221256514506,97073.0651,98036.19105,-31.632664696331386,97200.85451354763,97913.48905533785,0.7747499999968568,-0.005299081301183721,1,12,0,winter,-0.4050543944620073,0.9142925885771013,0.7818314824680298,0.6234898018587336,-0.9749279121817575,-0.22252093395660416,0.43388373911809364,-0.9009688679021612,-0.39650423761975395,0.9180328913222977,-0.7280078633672121,0.6855687790991555,0,97394.35246,
2009-12-09,98211.08985,98130.92858,97279.89053,97885.05492,98036.19105,,97284.67755000001,97090.82196,383.6834244342502,97073.0651,98130.92858,77.3536803571455,97697.06577700001,97824.70915499999,319.57547758508986,97073.0651,98130.92858,-26.4910907697467,97433.37303016073,97927.51741176767,1057.0887300000031,0.007562821676980966,2,12,0,winter,-0.3892668651112589,0.9211250228532786,0.9749279121818236,-0.22252093395631434,-0.7818314824676702,0.6234898018591845,-0.9749279121820803,-0.22252093395518985,-0.38065363296464183,0.9247176929803061,-0.7039942985992717,0.7102056234216395,0,97279.89053,
2009-12-10,98083.86201,98211.08985,97258.56697,97883.19887,97961.5017,,97417.70602428571,97090.82196,519.2331894805835,97073.0651,98211.08985,175.92828107143774,97702.895737,97824.70915499999,327.47314889486915,97073.0651,98211.08985,-20.83601144160499,97627.80223512054,97945.81240778267,80.16126999999688,0.009572372202791784,3,12,0,winter,-0.3733641407017845,0.9276848702215738,0.43388373911755823,-0.900968867902419,-3.6832423873259677e-13,1.0,-7.366484774651935e-13,1.0,-0.3646903821494431,0.9311288445578803,-0.6791474683043656,0.7340018503353862,0,97258.56697,
2009-12-11,98057.04147,98083.86201,97090.82196,97707.32635,97994.81209,,97535.60531571429,97090.82196,568.4416546749753,97073.0651,98211.08985,224.56798607142838,97706.97441400001,97824.70915499999,331.5418745617019,97073.0651,98211.08985,-16.59467511902372,97741.8171788404,97954.71883373217,-127.22784000000684,0.008485576805327232,4,12,0,winter,-0.35735092729884943,0.9339701894378923,-0.433883739117558,-0.9009688679024191,0.7818314824672109,0.6234898018597603,0.9749279121824082,-0.2225209339537535,-0.34861920915092104,0.9372644488142001,-0.6534967818217607,0.7569292940219727,0,97090.82196,
2009-12-12,98092.08209,98057.04147,97085.62986,97592.36224,97928.45874,,97673.63667428574,98057.04147,559.6800166836742,97073.0651,98211.08985,216.8956660714364,97709.04872666668,97824.70915499999,333.593173451455,97073.0651,98211.08985,-12.351090562850416,97820.6232516303,97961.32029413655,-26.82054000000062,0.009951708003852967,5,12,1,winter,-0.3412319636645278,0.9399791204987749,-0.9749279121818236,-0.2225209339563146,0.9749279121819214,-0.22252093395588599,-0.43388373911676625,-0.9009688679028005,-0.3324448698830078,0.9431226900507007,-0.627072599955235,0.77896081697694,0,97085.62986,
2009-12-13,98096.99738,98092.08209,97073.0651,97593.31893,98001.74963,,97817.41556428571,98083.86201,510.569664569042,97073.0651,98211.08985,177.7281300000002,97714.50283833333,97824.70915499999,338.6040887832982,97073.0651,98211.08985,-8.36673506785552,97888.48796122272,97969.75653903098,35.04061999999976,0.010366644697586302,6,12,1,winter,-0.32501201985537936,0.9457098851918206,-0.7818314824680299,0.6234898018587334,0.43388373911716666,-0.9009688679026077,-0.781831482467488,0.6234898018594129,-0.3161721507894476,0.9487018346483655,-0.5999061990373372,0.8000703421303497,0,97073.0651,
2009-12-14,98095.14622,98096.99738,97073.83985,97590.9824,97823.88145,,97963.6916042857,98092.08209,395.47859468375805,97073.83985,98211.08985,101.34754392857018,97717.67776333333,97824.70915499999,341.82159542669945,97073.0651,98211.08985,-3.9180159911026684,97940.61531591705,97977.96562554511,4.915290000004461,0.010548057578538267,0,12,0,winter,-0.30869589581084605,0.9511607876219137,0.0,1.0,-0.4338837391170981,-0.9009688679026406,0.7818314824673931,0.6234898018595318,-0.29980586742743404,0.9540002315807287,-0.5720297339100666,0.8202328837121676,0,97073.83985,
2009-12-15,98072.10805,98095.14622,98130.92858,97394.35246,97824.98739,,98109.59251428572,98095.14622,49.757002411512914,98057.04147,98211.08985,-11.689712142860223,97726.71992233333,97833.83988,348.25518207579904,97073.0651,98211.08985,-0.7502964071204257,97979.24804193778,97985.52566389705,-1.8511600000056205,0.010520922748890221,1,12,0,winter,-0.2922884199328186,0.9563302147130855,0.7818314824680298,0.6234898018587336,-0.9749279121814997,-0.22252093395773354,0.4338837391201811,-0.9009688679011559,-0.28335086304238966,0.9590163129025141,-0.5434761998653156,0.8394245768262658,0,98130.92858,
2009-12-16,97541.53644,98072.10805,98211.08985,97279.89053,97824.43092,,98101.18958142857,98092.08209,50.514268829502655,98057.04147,98211.08985,-12.657895357140992,97734.95727766668,97849.438265,353.5421413832407,97073.0651,98211.08985,2.1557207675167516,98002.46304395334,97991.11162429079,-23.03816999999981,-0.0005994086762570385,2,12,0,winter,-0.27579444765677436,0.9612166366858694,0.9749279121818236,-0.22252093395631434,-0.7818314824683925,0.6234898018582787,-0.9749279121815647,-0.22252093395744862,-0.26681200713479264,0.9637485942136068,-0.5142793935909346,0.8576227056974067,0,98211.08985,
2009-12-17,97224.38903,97541.53644,98083.86201,97258.56697,97801.7278,,98005.53909428572,98083.86201,205.10184786112424,97541.53644,98096.99738,-56.92069357142498,97725.52746166666,97849.438265,354.8437135901549,97073.0651,98211.08985,1.5249039977725585,97887.231392965,97962.10677369138,-530.571609999999,-0.006817492922872882,3,12,0,winter,-0.2592188600149208,0.9658186075100049,0.43388373911755823,-0.900968867902419,-1.5267538273813895e-12,1.0,-3.053507654762779e-12,1.0,-0.25019419401923687,0.968195675098306,-0.4844738731682631,0.8748057305581289,0,98083.86201,
2009-12-18,97111.4704,97224.38903,98057.04147,97090.82196,97900.33332,,97882.75723999999,98072.10805,353.7734363475278,97224.38903,98096.99738,-129.4263553571357,97706.282836,97849.438265,366.0474031286171,97073.0651,98211.08985,-1.1827275995572217,97721.52080222375,97914.51208055,-317.1474099999905,-0.00876263395819758,4,12,0,winter,-0.24256656219175124,0.9701347653323611,-0.433883739117558,-0.9009688679024191,0.7818314824676228,0.623489801859244,0.9749279121821142,-0.2225209339550415,-0.23350234137587422,0.972356239539802,-0.4540949171679683,0.8909533131439694,0,98057.04147,
2009-12-19,97024.95279,97111.4704,98092.08209,97085.62986,97939.93682,,97747.67565857143,98072.10805,444.9181622936255,97111.4704,98096.99738,-187.16648392856595,97679.98740533333,97831.06121,379.70646976408125,97073.0651,98211.08985,-3.681947986655693,97569.0082016678,97862.70293986937,-112.91863000000012,-0.009643071581853539,5,12,1,winter,-0.22584248207247404,0.9741638328799443,-0.9749279121818236,-0.2225209339563146,0.9749279121817744,-0.22252093395652997,-0.4338837391179565,-0.9009688679022273,-0.21674138879535398,0.9762290563095637,-0.4231784828938253,0.9060463407661224,0,98092.08209,
2009-12-20,97055.38056,97024.95279,98096.99738,97073.0651,97819.43005,,97595.22861571428,97541.53644,487.97965726857757,97024.95279,98096.99738,-215.40015821428,97649.48793766666,97763.3782,394.5631899700698,97024.95279,98211.08985,-6.115223179090028,97432.99434875086,97808.6545431036,-86.51761000000988,-0.010878852576713621,6,12,1,winter,-0.20905156878470177,0.9779046178378825,-0.7818314824680299,0.6234898018587334,0.4338837391165715,-0.9009688679028942,-0.7818314824666643,0.6234898018604458,-0.19991629631683774,0.9798129793317489,-0.3917611638223391,0.9200669489339166,0,98096.99738,
2009-12-21,97040.98593,97055.38056,98095.14622,97073.83985,97860.04733,,97446.42621285714,97224.38903,467.869964167536,97024.95279,98095.14622,-201.5597692857132,97624.01962133333,97650.32264,407.6572011591114,97024.95279,98211.08985,-8.77615943492942,97338.59090156315,97760.05622161305,30.427770000009332,-0.010618233460959737,0,12,0,winter,-0.1921987912338717,0.9813560132022622,0.0,1.0,-0.4338837391160544,-0.9009688679031432,0.7818314824659486,0.6234898018613433,-0.1830320429604053,0.9831069480223097,-0.3598801462901846,0.9329985424994807,0,98095.14622,
2009-12-22,97023.87981,97040.98593,98072.10805,98130.92858,97856.18416,,97295.8318857143,97111.4704,386.9124440023373,97024.95279,98072.10805,-152.3255128571396,97596.71757466666,97592.840585,418.5856551183704,97024.95279,98211.08985,-10.909889819803762,97264.18965867235,97713.66458989609,-14.394630000009784,-0.010746304283351726,1,12,0,winter,-0.17528913663280452,0.9845169976077234,0.7818314824680298,0.6234898018587336,-0.9749279121816466,-0.22252093395708955,0.4338837391189908,-0.9009688679017291,-0.16609362525342755,0.986109987602891,-0.3275731654791533,0.9448258153003479,0,98072.10805,
2009-12-23,96568.05749,97023.87981,97541.53644,98211.08985,97856.26947,,97146.08499428572,97055.38056,188.23379245966748,97023.87981,97541.53644,-70.56664035714446,97568.97409633333,97591.67232,428.2656985257359,97023.87981,98211.08985,-12.81619260734298,97204.11219650427,97669.16234603182,-17.106119999996736,-0.010688342086677485,2,12,0,winter,-0.15832760902584103,0.9873866356297114,0.9749279121818236,-0.22252093395631434,-0.7818314824679806,0.6234898018587952,-0.9749279121818587,-0.22252093395616063,-0.14910605575203612,0.9888212093892761,-0.29487846075198637,0.9555347682761414,0,97541.53644,
2009-12-24,96252.83687,96568.05749,97224.38903,98083.86201,97842.69237,,97007.01657285714,97040.98593,206.13326298987192,96568.05749,97224.38903,-76.00509499999774,97526.03369699999,97566.25941999999,461.74006838207356,96568.05749,98211.08985,-17.292371695218687,97045.0985198782,97598.12332306203,-455.82231999999203,-0.009980147796818831,3,12,0,winter,-0.14131922780801567,0.9899640780612932,0.43388373911755823,-0.900968867902419,-8.661940124843258e-13,1.0,-1.7323880249686517e-12,1.0,-0.1320743615578509,0.9912398110543614,-0.2618347303914591,0.9651127260381721,0,97224.38903,
2009-12-25,96167.05412,96252.83687,97111.4704,98057.04147,97885.05492,,96868.22340714287,97024.95279,327.01604746539186,96252.83687,97111.4704,-125.75685499999385,97473.03851366667,97467.94445,512.5802071177036,96252.83687,98211.08985,-23.32269185539813,96847.03310740864,97511.33064867093,-315.22062000000733,-0.009992885218339813,4,12,0,winter,-0.1242690262396651,0.9922485621644637,-0.433883739117558,-0.9009688679024191,0.7818314824680347,0.6234898018587275,0.9749279121818202,-0.2225209339563295,-0.11500358283012214,0.993365076865618,-0.2284810857957315,0.9735483518724705,1,97111.4704,
2009-12-26,96167.55629,96167.05412,97024.95279,98092.08209,97883.19887,,96733.30679571429,97023.87981,397.21715245398553,96167.05412,97055.38056,-166.13256535714078,97415.77182033334,97337.121495,558.8432969425018,96167.05412,98211.08985,-28.906905163516985,96677.03836055647,97424.60313069216,-85.78274999999849,-0.009725074454232596,5,12,1,winter,-0.10718204995695312,0.9942394118958598,-0.9749279121818236,-0.2225209339563146,0.9749279121820322,-0.2225209339554006,-0.43388373911586914,-0.9009688679032325,-0.09789877129442999,0.9951963778968655,-0.19485700518554075,0.9808316611580817,1,97024.95279,
2009-12-27,96164.90289,96167.55629,97055.38056,98096.99738,97707.32635,,96610.82158142856,96568.05749,423.6127657669773,96167.05412,97055.38056,-185.08497749999268,97358.58373433333,97269.22875000001,595.9145024762714,96167.05412,98211.08985,-33.736273759734075,96549.66784291735,97343.50333451848,0.5021699999924749,-0.008836865933403177,6,12,1,winter,-0.09006335547871394,0.9959360381068229,-0.7818314824680299,0.6234898018587334,0.43388373911761524,-0.9009688679023916,-0.7818314824681089,0.6234898018586345,-0.08076498874751073,0.9967331722144169,-0.1610022868763361,0.9869540331852289,0,97055.38056,
2009-12-28,96164.47859,96164.90289,97040.98593,98095.14622,97592.36224,,96483.6104857143,96252.83687,400.9610965649465,96164.90289,97040.98593,-169.35355464285468,97307.169619,97241.478,630.3326692028171,96164.90289,98211.08985,-39.03231901001357,96453.47660468801,97267.46459616245,-2.6533999999955995,-0.009174943881133008,0,12,0,winter,-0.07291800871009775,0.9973379387177418,0.0,1.0,-0.43388373911664957,-0.9009688679028567,0.7818314824667723,0.6234898018603104,-0.06360730555955413,0.9979750050374275,-0.12695700217242645,0.991908221358907,1,97040.98593,
2009-12-29,96160.71136,96164.47859,97023.87981,98072.10805,97593.31893,,96358.39515142856,96167.55629,328.1372749167435,96164.47859,97023.87981,-123.92119428571337,97259.57349733335,97167.929715,661.2085375781124,96164.47859,98211.08985,-44.437673535040915,96381.22710101602,97196.3042086681,-0.424299999998766,-0.009032341660587213,1,12,0,winter,-0.055751083443415735,0.9984446988666349,0.7818314824680298,0.6234898018587336,-0.9749279121817936,-0.22252093395644554,0.4338837391178005,-0.9009688679023024,-0.04643079917353971,0.9989215088724972,-0.09276144793717636,0.9956883617762129,0,97023.87981,
2009-12-30,96210.30202,96160.71136,96568.05749,97541.53644,97590.9824,,96235.08537285715,96167.05412,150.4528537997061,96160.71136,96568.05749,-50.032363571428874,97211.81991166667,97101.14618000001,687.4842947306566,96160.71136,98211.08985,-49.225414040046466,96326.09816576201,97129.49176681855,-3.767229999997653,-0.00889645365337197,2,12,0,winter,-0.03856765985666961,0.9992559910319179,0.9749279121818236,-0.22252093395631434,-0.7818314824675688,0.6234898018593117,-0.9749279121821527,-0.22252093395487263,-0.029240552602762804,0.9995724036224115,-0.058456098896782355,0.9982899801669701,0,96568.05749,
2009-12-31,96539.62596,96210.30202,96252.83687,97224.38903,97394.35246,,96183.97744857143,96167.05412,34.82339158637379,96160.71136,96252.83687,-5.120277500000195,97165.79723233334,97088.22591000001,707.1588685065637,96160.71136,98211.08985,-53.07190608009093,96297.14912932151,97070.18920250768,49.59066000000166,-0.0037046977986178366,3,12,0,winter,-0.021372823010177244,0.999771575129327,0.43388373911755823,-0.900968867902419,-2.0246236011331187e-12,1.0,-4.049247202266237e-12,1.0,-0.012041652926712632,0.9999274966690298,-0.024081559733530118,0.9997099971895852,0,96252.83687,
2010-01-01,96770.27722,96539.62596,96167.05412,97111.4704,97279.89053,,96224.94731857142,96167.05412,139.8037574821049,96160.71136,96539.62596,42.82198035714788,97137.30634899999,97079.734855,714.8097733717549,96160.71136,98211.08985,-55.535477790880904,96357.76833699114,97035.95931589429,329.32394000000204,0.002979539090233213,4,1,0,winter,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.7818314824673124,0.6234898018596332,0.9749279121823358,-0.22252093395407072,0.005160810214536965,0.9999866829302926,0.010321482975335182,0.999946732075859,1,96167.05412,
2010-01-02,96774.13392,96770.27722,96167.55629,97024.95279,97258.56697,,96311.12204714285,96167.55629,244.71787691052134,96160.71136,96770.27722,92.97972714286318,97120.31923866666,97073.452475,717.3553110501646,96160.71136,98211.08985,-56.92006847608643,96460.89555774335,97018.81853551402,230.65125999999873,0.006272658609748863,5,1,1,winter,0.01720192860577051,0.9998520358794305,-0.9749279121818236,-0.2225209339563146,0.9749279121818852,-0.22252093395604458,-0.4338837391170594,-0.9009688679026593,0.022361746126268504,0.9997499448913134,0.04471230891482096,0.9989999046203686,0,96167.55629,
2010-01-03,96761.43226,96774.13392,96164.90289,97055.38056,97090.82196,,96397.77599428571,96210.30202,288.82738719757873,96160.71136,96774.13392,122.07874821428146,97104.17147033333,97064.22283000001,719.5848887988444,96160.71136,98211.08985,-58.20008951501751,96539.2051483075,97003.03243128731,3.8566999999893596,0.006307507993348843,6,1,1,winter,0.03439876667506451,0.999408187304484,-0.7818314824680299,0.6234898018587334,0.43388373911865896,-0.900968867901889,-0.7818314824695534,0.623489801856823,0.03955606456580011,0.9992173526095642,0.07905021223018355,0.9968706355121325,0,96164.90289,
2010-01-04,96763.94346,96761.43226,96164.47859,97040.98593,97085.62986,,96482.99447571428,96539.62596,296.5659643955119,96160.71136,96774.13392,127.77433321428629,97093.19181366666,97048.183245,722.3034352465498,96160.71136,98211.08985,-60.5033758153536,96594.76192623063,96987.44532346232,-12.701659999991534,0.006203192142588185,0,1,0,winter,0.05158542517783902,0.9986685856224885,0.0,1.0,-0.4338837391172447,-0.90096886790257,0.781831482467596,0.6234898018592775,0.05673867724874677,0.9983890636941405,0.11329454970724064,0.993561445008125,0,96164.47859,
2010-01-05,97163.22563,96763.94346,96160.71136,97023.87981,97073.0651,,96568.63231428571,96761.43226,275.03069949239665,96160.71136,96774.13392,112.37374071429109,97082.46893366666,97032.96935999999,724.8030223514534,96160.71136,98211.08985,-62.67971014683172,96637.05730967296,96973.02584840024,2.5111999999935506,0.006233745337047287,1,1,0,winter,0.06875681809647223,0.9976334497024689,0.7818314824680298,0.6234898018587336,-0.9749279121819406,-0.22252093395580155,0.4338837391166102,-0.9009688679028757,0.07390449935470228,0.9972653232591269,0.1474047888785422,0.9890762499502617,0,96160.71136,
2010-01-06,96127.47034,97163.22563,96210.30202,96568.05749,97073.83985,,96711.84863857144,96763.94346,287.9284087330308,96210.30202,97163.22563,117.80574535714294,97085.47428466666,97032.96935999999,724.9495930862169,96160.71136,98211.08985,-62.22355322803313,96768.59938975473,96985.29680205185,399.28217000000586,0.010425404053500127,2,1,0,winter,0.08590786393085985,0.9963030858703775,0.9749279121818236,-0.22252093395631434,-0.781831482468291,0.623489801858406,-0.9749279121816371,-0.2225209339571314,0.09104845103217982,0.99584646385105,0.18134055599902352,0.9834203591292815,0,96210.30202,
2010-01-07,95991.90354,96127.47034,96539.62596,96252.83687,98130.92858,,96700.01554142857,96763.94346,312.61942818120474,96127.47034,97163.22563,-16.455732142857517,97053.92863433334,97024.4163,745.7647733804076,96127.47034,98211.08985,-68.4844613192457,96608.31712731606,96929.95315933884,-1035.755290000001,-0.0008609439764858454,3,1,0,winter,0.1030334872021744,0.9946778878184431,0.43388373911755823,-0.900968867902419,-1.364063786236055e-12,1.0,-2.72812757247211e-12,1.0,0.10816545890165667,0.9941329053504838,0.2150616838329446,0.9766004670011881,0,96539.62596,
2010-01-08,96039.57822,95991.90354,96770.27722,96167.05412,98211.08985,,96621.76948142856,96763.94346,412.1541193646785,95991.90354,97163.22563,-115.2376724999983,96982.62779966666,96899.006865,741.4859723030107,95991.90354,98211.08985,-67.90865028921415,96454.21373048704,96869.43382905892,-135.5668000000005,-0.005673550260355758,4,1,0,winter,0.12012861995484278,0.9927583364886667,-0.433883739117558,-0.9009688679024191,0.7818314824677243,0.6234898018591167,0.9749279121820418,-0.2225209339553587,0.12525045755715702,0.9921251548477756,0.2485282591972983,0.9686246457634456,0,96770.27722,
2010-01-09,96094.28039,96039.57822,96774.13392,96167.55629,98083.86201,,96517.38390999999,96761.43226,458.2291625497759,95991.90354,97163.22563,-156.3999164285773,96910.24407866667,96772.20556999999,723.194145134999,95991.90354,98096.99738,-65.52068905450648,96350.55485286529,96815.89475750673,47.67467999999644,-0.0075508619071000295,5,1,1,winter,0.13718820325629746,0.9905449999304973,-0.9749279121818236,-0.2225209339563146,0.9749279121817382,-0.2225209339566886,-0.43388373911824973,-0.9009688679020861,0.1422983910650224,0.989823806493007,0.28170067020362194,0.959502335800612,0,96774.13392,
2010-01-10,96063.59705,96094.28039,96761.43226,96164.90289,98057.04147,,96420.26197714286,96127.47034,466.7103178229375,95991.90354,97163.22563,-165.05386357142703,96843.92469133333,96767.11034,702.7962188963827,95991.90354,98096.99738,-62.691054149056306,96286.48623714896,96769.33899186114,54.702170000004116,-0.00702515747195429,6,1,1,winter,0.15420718869405753,0.9880385331327293,-0.7818314824680299,0.6234898018587334,0.43388373911806377,-0.9009688679021756,-0.7818314824687297,0.623489801857856,0.15930421446030307,0.987229541320146,0.3145396531440223,0.9492443345103715,0,96761.43226,
2010-01-11,96059.45636,96063.59705,96763.94346,96164.47859,98092.08209,,96320.57123285715,96094.28039,456.09869572449264,95991.90354,97163.22563,-154.52935107142818,96777.47654399999,96762.68786,677.941902052093,95991.90354,98096.99738,-59.35910341713271,96230.7639403617,96723.80725367655,-30.683340000003227,-0.007211914847693727,0,1,0,winter,0.17118053986969634,0.9852396778296737,0.0,1.0,-0.433883739116201,-0.9009688679030727,0.7818314824661514,0.6234898018610889,0.1762628952396205,0.9843431270455169,0.34700633896452876,0.9378627835234932,0,96763.94346,
2010-01-12,96026.42365,96059.45636,97163.22563,96160.71136,98096.99738,,96219.93021857143,96063.59705,418.1024336570612,95991.90354,97163.22563,-119.1670549999989,96709.722353,96664.744875,642.6828945454517,95991.90354,98096.99738,-54.92524655617607,96187.93704527129,96680.94590569742,-4.140690000000177,-0.007280471163220186,1,1,0,winter,0.18810323388925426,0.9821492622816578,0.7818314824680298,0.6234898018587336,-0.9749279121816828,-0.22252093395693093,0.43388373911869765,-0.9009688679018704,0.1931694148503436,0.9811654178406288,0.37906229927133434,0.9253711543327517,0,97163.22563,
2010-01-13,96038.0288,96026.42365,96127.47034,96210.30202,98095.14622,,96057.5299357143,96059.45636,44.496190722815534,95991.90354,96127.47034,-5.143414285717183,96640.70322866667,96553.841725,598.2057573758332,95991.90354,98095.14622,-49.76621130589752,96147.55869645347,96638.71866339436,-33.0327099999995,-0.01169992013572063,2,1,0,winter,0.20497026284965483,0.9787682010299187,0.9749279121818236,-0.22252093395631434,-0.7818314824678793,0.6234898018589223,-0.9749279121819311,-0.2225209339558434,0.2100187701759161,0.9776973540793673,0.41066959181599183,0.9117842323475914,0,96127.47034,
